,id,title,description,director,cast,rating
25684,tt9015538,Ishq Puni Thare,"It is the story of three families. The hero and heroine's family think they are in love with each other when they are not, but in the twist of events and misunderstandings and the heroine's...                See full summary »",Jyoti Das,"Aiswarya Behera, 
Ajit Das, 
Bobby Mishra, 
Kanhu Charan Mohanty",8.7
25707,tt13623798,Bloom,"Bloom is an impressionistic sketch of longing, growth, memory and separation. The film intends to portray an experiential landscape of love and loss. Starting in late 90s Beijing, a time ...                See full summary »",Xuan Liu,"Liting Jin, 
Xiaoran Tang, 
Ding Xihe, 
Jiang Xu",8.4
25713,tt11530452,Make-Believers,"Masa hires rental actress and aspiring dancer, Kanako, to pose as his fiancee to impress his estranged, ailing father. But as his father's death delays, Masa has to navigate the spiraling web of lies and to learn to follow his heart.",Kenjo McCurtain,"Takashi Kawaguchi, 
Yuki Morikawa, 
Shouta Hatori, 
Saiki Masuda",8.2
25723,tt15913744,2 Chocolate,"Raja falls head over heels for Ahana, but she is not able to reciprocate. Sometimes, two people need to grow apart to realize how much they need to be together.",Sushant Mani,"Lohit, 
Chita Ranjan, 
Swapna",8.4
25725,tt1132141,The Campus,"Rajeev, who is from a broken family, tries to find happiness in his college life. But Vishnu, Rajeev's opponent in college, plots against him.",Mohan,"Madhu Warrier, 
Eva Pavithran, 
Kalasala Babu, 
Nandu",8.7
25734,tt4078932,Aspirin for the Masses,A romantic comedy with no romantic spirit,Adam Nixon,"Laura Blasi, 
Daniel Wyland, 
Artie Gibb, 
Tony Hacsi",8.4
25746,tt3907210,Love and Metamorphoses,"AMORI E METAMORFOSI is inspired by Ovide's poem Metamorphoses, performed by transgender people talking about their own experiences.","Yanira Yariv, 
Natalie Dana","Andrea Vergoni, 
Gabriella Basso Ricci, 
Andrea Lorenzo Donnino Forzani, 
Christian Cristalli",8.7
25764,tt2821340,"Yes, and...",An Asian would-be actor's regimented but lonely life is turned upside down when he meets the girl of his dreams at the same time his newly-divorced best friend and his aging parents move into his one bedroom apartment.,Alex Chu,"Kamuela Kim, 
Jennifer Soo, 
Eymard Cabling, 
Elizabeth Sung",8.5
25790,tt7087286,The Question,"Sarah and Bernard have only been dating a short period of time, but are very much in love. Sarah thinks that Bernard may be planning to propose, but is uncertain what she plans to do. She ...                See full summary »",Larry Rosen,"Kim Paris, 
Larry Rosen, 
Bethany Nicole Taylor, 
Ellen Mah",8.9
25838,tt2281496,In Da Cut,In Da Cut is a comically inspiring story of what comes after the legal age of adulthood and before the transition of taking on the full responsibilities of being a functioning member of ...                See full summary »,Lamont A. Coleman,"Johnny Brown, 
Lamont A. Coleman, 
Ray Diaz, 
Everett Burnet II",8.6
25842,tt2234215,Love: As You Like It,"LOVE: As You Like It takes viewers on a wild ride through San Francisco's artistic and culturally diverse Mission District as a group of dynamic characters struggle with what it means to love, and to be loved.",Sonja Kelly,"Angela Gulner, 
Sullivan Jones, 
Lenne Klingaman, 
Keith Barletta",8.2
25891,tt0269934,Taif Al-Madina,12-year-old Rami moves from South Lebanon to Beirut with his family to escape the Israeli bombings. In the city he befriends a few local children and falls in love with his neighbor Yasmine...                See full summary »,Jean Khalil Chamoun,"Majdi Machmouchi, 
Christine Choueiri, 
Ammar Shalak, 
Ahmed Azzein",8.0
25914,tt5334470,Proximity,"Ella (Jackie Manker) returns to her mom's summer cottage in Centralia, Illinois and connects with a younger jazz musician Tyler (Cody Heuer) at her stepfather's wake. On a date, she runs ...                See full summary »",Dan Steadman,"Jackie Manker, 
Cody Heuer, 
Sandy Sparks, 
Bill Finkbiner",8.8
25921,tt0099970,Land in Sicht,"A young girl, Yvonne takes her holiday on a farm. She meets Alexander and Rainer, two mates. They both fall in love with her...",Berno Kürten,"Alexandra Schalaudek, 
Aram Coen, 
Hans Peter Hallwachs, 
Dorothea Kaiser",8.5
25971,tt1643238,Okariki Okaru,"Kamesh, a young man travelling to Kaasi, sees Swapna, an NRI, at a railway station and falls in love with her but get parted before they could confess their feelings. The rest of the story ...                See full summary »",Rasool Ellore,"Tanikella Bharani, 
Aarti Chhabria, 
Devan, 
Hema",8.0
25979,tt4215676,Less Than 30,"Alexa Cavender, pressured to find a relationship, takes an interesting approach by only dating those matched at less than 30%.",John Lerchen,"Tom Downing, 
Domenica Cameron-Scorsese, 
Catherine McCafferty, 
Angela Morris",8.1
26052,tt13879302,A Date,"It chronicles the deepest human emotions, two strangers can experience in a Single Day. It shows, how an unexpected friendship changes the lives of two people.",Vimalraj,"Ashika Somashekar, 
Pavan Shetty, 
Nagaraj Byndoor, 
Vimalraj",8.9
26056,tt0307202,Mutthina Haara,"Mutthina Haara - A Necklace of Pearls - tells the tale of an Indian (Coorg) soldier, Achchappa and an army nurse, Annapurna (Anu) and the toils of warfare on them during the 1940's to the 1960's.",S.V. Rajendra Singh Babu,"Master Anand, 
K.S. Ashwath, 
Sadashiv Brahmavar, 
Mukhyamantri Chandru",8.3
26072,tt0216602,Bujang lapok,"The first of four 'Bujang Lapok' (Worn Out Bachelor) movies, this movie chronicles the loves and lives of three bachelors living in '50s Singapore.",P. Ramlee,"P. Ramlee, 
S. Shamsuddin, 
Aziz Sattar, 
Normadiah",8.0
26102,tt20228670,Matinee Show,Matinee Show is a pure romantic Bangladeshi film.,Noyeem Imtiaz Neamul,"Mehazabien Chowdhury, 
Jainal Jack, 
Noyeem Imtiaz Neamul, 
Afran Nisho",8.4
26116,tt0155032,Poova Thalaya,A goat and tiger game between a man and women.,K. Balachander,"Gemini Ganesan, 
Jayashankar, 
Nagesh, 
Venniradai Nirmala",8.0
26221,tt4265992,Premasathi Coming Suun,"Premasathi Coming Suun is a 2014 Marathi comedy about Aditya (Adinath Kothare), a young man in his early twenties who's family is looking for a bride for him, and Antara (Neha Pendse), the prospective bride with a hidden agenda.",Ankur Kakatkar,"Jitendra Joshi, 
Suhas Joshi, 
Addinath Kothare, 
Vijay Patkar",8.3
26273,tt1764631,Tears of Remedy,"Every drop of tear comes with a single story, one that endures beauty and pain, and mostly, love.",Lee Thongkham,"Ryan Herman, 
Monika Kirkland, 
Marghuerita, 
James Trussell",8.6
26302,tt0046686,Agni Parikshya,This story revolves around a young couple - Kiriti and Tapasi. Tapasi's mother could not accept her daughter's wedding and brought her home. Tapasi's father dies of shock. Tapasi being well...                See full summary »,Agradoot,"Uttam Kumar, 
Suchitra Sen, 
Chandrabati Devi, 
Kamal Mitra",8.0
26303,tt4836978,Ballin in the Fall of America: When Everything Else Fails,"When Davon ""Dee"" Johnson's High Paying Position in Corporate America is Outsourced, the abrupt decline in his standard of living proves to be too much to bear for his wife Ayanna. ...                See full summary »",Jameil Player,"John Carter, 
Natalie Chevonne, 
Jazelle Foster, 
Sharon Gilbert",8.6
26354,tt0075794,Caballo prieto afamado,"Un melodrama ambientado en una zona rural que nos muestra a través de su más afamado y de majestuosa belleza equina, todas las aventuras en el marco de música, jinetes y carreras.",Gilberto Martínez Solares,"Ruben Benavides, 
Eleazar García, 
Sol Marroquin, 
Juan Miranda",8.8
26364,tt0064313,Familiaridades,"A woman, Betty, is visited by a strange salesman the day she is going away on a trip. The salesman stays in the house as a series of bizarre events occur with his arrival.",Felipe Cazals,"Yolanda Alatorre, 
Juan Luis Buñuel, 
Felipe Cazals, 
Farnesio de Bernal",8.0
26377,tt0315394,Chino,After releasing from prison a criminal (Sunil Thapa) looks for revenge on a women who he had a crush on but than he hears the news about she been married for 10 years and had two children than he does everything to kill her family.,Tulsi Ghimire,"Ramchandra Adhikari, 
Shrawan Ghimire, 
Tulsi Ghimire, 
Bhuwan K.C.",8.3
26423,tt4975874,Muddu Manase,"Suri leads a happy-go-lucky righteous life in Bengaluru, where he has a Tom Boy Mouna, his distant relative, wooing him. But, in his heart, Suri still harbours feelings for his first love Poorvi.",Ananth Shine,"Aru Gowda, 
Aishwarya Nag, 
Nithya Ram",8.4
26425,tt1373205,Picture This,"A trio of University students (Oberon, Titania and Puck, disguised as TV cable guys), secretly install cameras and microphones, big brother style, into a suburban house. Spying on the ...                See full summary »",John Fisk,"Victoria Hill, 
Drayton Morley, 
Luke Rex, 
James Studdert",8.0
26438,tt1730183,Anime Fan Tom,Anime Fan Tom sees himself as a hero in his fantasies but in real world he is a dorky geek. Tom meets a Japanese girl Mika who loves anime on the Internet. Her suggestions prompt Tom to go through life changing decisions.,"Mari Yamaoka, 
Jennifer Pearce","Yu Miura, 
Mary Chikayama, 
David Claypatch, 
Jeremy Dunegan",8.2
26443,tt3853978,Mumtaz,"Two children, who essay the roles of Shah Jahan and Mumtaz as kids, are separated when the girl shifts her residence. The boy pines for her. Do they unite as adults?",Raghava Murali,"Dharma Keerthiraj, 
Sharmiela Mandre, 
Chikkanna, 
Darshan Thoogudeep",8.2
26464,tt0498915,Life of St. Paul Series,The life of Apostle Paul from the New Testament. This extremely rare and hard to find film chronicles Saul of Taurus as he becomes born again as Paul the Apostle.,John T. Coyle,"Nelson Leigh, 
Scotty Beckett, 
Ray Bennett, 
Robert Bice",9.4
26486,tt2064912,Rebecca 2,Rebecca 2 is trash camp b-grade melodrama staged in small town New Zealand.,Anna Breckon,"Daniel Satele, 
Rachael Phyllis Gabor Duval, 
Roberto Nascimento, 
Louis Mendiola",8.4
26504,tt23423222,#Kaadal Kahaani,Hero Varun is enjoying life happily and cheerfully with his best friend Swaroop. Varun wants to become a good director in life and for that he writes stories and meets producers.Producers ...                See full summary »,Vinay Muppalla,"Anirudh Sameer, 
Aishwarya Kandrakota, 
MaheshYadlapalli, 
Johny Naidu",8.1
26518,tt0061987,"Mona, l'étoile sans nom",The tranquility of a Romanian village is shattered by the arrival of a beautiful unknown coinciding with the discovery of a new star by a modest professor of astronomy.,Henri Colpi,"Marina Vlady, 
Claude Rich, 
Grigore Vasiliu-Birlic, 
Eugenia Popovici",8.3
26519,tt0487724,Pardina at ang mga duwende,AN ELF FALLS IN LOVE WITH A COMELY LASS WHOSE HUGH INHERITANCE FROM HER DEAD PARENTS IS APPROPRIATED BY HER AUNT.,Mike Relon Makiling,"Sheryl Cruz, 
Romnick Sarmenta, 
Ian Veneracion, 
Jennifer Sevilla",8.3
26526,tt0262803,Swayamvaram,"Swayamvaram is a 1982 Indian Telugu film, directed by Dasari Narayana Rao and Produced by D Rama Raju and D Vijaya Rama Raju. The film stars Sobhan Babu, Jayaprada, Rao Gopal Rao and Dasari...                See full summary »",Dasari Narayana Rao,"Sobhan Babu, 
Jaya Prada, 
Dasari Narayana Rao, 
Raogopalrao",8.1
26561,tt3526416,When the Wheels Fall Off,"""When The Wheels Fall Off,"" is a modern day portrait of dirty realism.",David M. McLoughlin,"Charles Zuckermann, 
Michael Dickson, 
Ely Jackson, 
Kelsey Gillis",8.6
26616,tt1399055,Na Ninna Mareyalare,"Anand a motor cycle racer, during a race contest,meets Usha,a rich family girl, both fall in love,Usha's mother opposes the marriage proposal of Anand to Usha, gets her daughter married to ...                See full summary »",Vijay,"T.N. Balakrishna, 
Leelavathi, 
Rajkumar, 
Comedian Guggu",9.0
26661,tt15789310,Tender Days,"Betty, Regal and Jennifer struggle to hold on to what seems to be slipping away. Romance and drama transpires as they try to cling to faith, hope and love and figure out whether it's enough to survive their tender days.",Nia Bullock,"Khadijah Brown, 
Anna Bullock, 
Nia Bullock, 
Angela Catlett",9.3
26664,tt0251799,Vasara baigiasi rudeni,A father and son try to win the favor of a young widow.,Gytis Luksas,"Vaiva Mainelyte, 
Valentinas Masalskis, 
Algimantas Masiulis, 
Justina Servinskaite",8.1
26685,tt5254712,Love for All Seasons,"When model Mira Cruz wants her long-term boyfriend to propose, she can't just tell him. Naturally, the two are locked in a lovers' quarrel, when both of them get the same modeling job! Will...                See full summary »",Shawn Welling,"Chachi Gonzales, 
Josh Leyva, 
Jen Barbeito, 
Dalia Elliott",8.2
26734,tt1215457,Bobby Dogs,Bobby Tucker is a recovering alcoholic who is struggling to rebuild his life and open up his own hot dog stand. Can he triumph in the face of fear and uncertainty?,T.K. Reilly,"Mike Boland, 
Dawn McGee, 
Joshua Eaddy, 
Rosina Fernhoff",8.2
26750,tt0191158,Silence of the Heart,Damayanthi Kariyawasam (Dhammi) (Anula Karunathilake) is a mischievous school girl. Sugath Weerasekara (Wickrema Bogoda) is a shy and introverted boy who is new to Dhammi's school. He is ...                See full summary »,Lester James Peries,"Sriyani Amarasena, 
Wickrema Bogoda, 
Anula Karunatilleka, 
Wijerathna Warakagoda",8.3
26751,tt13050714,Zijin cheng li de xiaoshi guang,Tells the love story of a pair of lovers in the Forbidden City who have passed the test in a specific environment and become a family member. The protagonist Jing Xian Ge and the palace ...                See full summary »,Hu Ming,"Long Chang, 
Jade Cheng, 
Yiping Jia, 
Min Liu",8.3
26758,tt1527690,Orange Grove,A coming of age story about two best friends who embark on the adventure of self-discovery and so-called young love in the unrepresented Latino streets of Orange County California. The ...                See full summary »,J.E. Ruiz,"Ronnie Alvarez, 
Alexis Cozombolidis, 
Fanie Garcia, 
Freddy Harris",8.1
26786,tt4541286,Smiles in the Mirror,"Ryo is successfully employed as a hairdresser in Tokyo. he does well and has loyal clients. One of his customers, who is attractive, asks him on a date, but is refused. Saying 'no' to a ...                See full summary »",Ichiro Kita,"Mickey Curtis, 
Joy, 
Miwako Kakei, 
Chieko Matsubara",9.2
26833,tt0183446,Erti nakhvit shekvareba,"The story of the first love of Murad, an Azerbaijani 9th-grader and a passionate football fan. He falls in love with a girl two years older than him. The difference in age and the conflict ...                See full summary »",Rezo Esadze,"Vakhtang Panchulidze, 
Natalya Yurizditskaya, 
Ramaz Chkhikvadze, 
Kakhi Kavsadze",8.4
