,id,title,description,director,cast,rating
21509,tt12724750,The Mutant Python II,"In Southeast Asia, with its gorgeous scenery, a cruiser with many tourists on it enters into mystical waters, in which there is a huge mutant. People mysteriously die one after another. The...                See full summary »",Jiang Zhu,"Pincheng Qiu, 
Yuhan Wang, 
Ze Zhang, 
Sifan Zhao",8.2
21539,tt10749962,Udumba,Story based on fisherman's colony atmosphere along with flashback mystery and mother sentiments besides love story and emotional revenge action drama Genre - Love and Action drama,Shivaraj,"Chirashree Anchan, 
Sanjana Chidanand, 
Syed Irfan, 
Sharath Lohitashwa",8.8
21568,tt6413274,Swarajya,Ram Patahre struggles to get finance for his business as everyone believes that Maharashtrian's cant do business.He also feels bad for Marathi people who are facing lot of problems and not ...                See full summary »,"Vihar Ghag, 
Vishal","Rajan Bane, 
Jaiwant Bhalekar, 
Ila Bhate, 
Chaitanya Chandratre",9.5
21576,tt0213108,Nanak Dukhiya Sub Sansar,"Porthwar-based Santram is killed while fleeing from Muslims during the religious riots of 1948 following the partition of Pakistan from India. His wife, Tagpyariye, manages to flee along ...                See full summary »",Dara Singh Randhawa,"Dara Singh Randhawa, 
Balraj Sahni, 
Prithviraj Kapoor, 
Pran Sikand",8.0
21600,tt6801580,A Wish for Giants,"Sophie, a young volunteer, meets her kindred spirit in Roxie, a girl with a life threatening medical condition and a unique wish to meet Bigfoot.",Don Swanson,"Naysa Altmeyer, 
Alexa Mechling, 
Connor McClain, 
J.P. Edwards",8.0
21605,tt21211624,Male Fox Tale 3,"Teenager Yun Yue lived in the world for three hundred years. And the master of fox clan Bai Chen can fly back to heaven and become immortal. The encounter of them, made the predestined relationship be covered by mysterious veil.",Zhi Zhu,"Kai Gao, 
Peixin Qi",9.0
21725,tt3330086,Olive Green,"Running away from her past, Olive Green, a dashing professional art thief, takes on a job of stealing an impressionist masterpiece from the private house of a British collector. But the ...                See full summary »",Suki Singh,"Charlotte Beckett, 
Danny Mahoney, 
Toby Eddington, 
Dan Avery",8.2
21744,tt3263378,El Gallo,"An ex-con is deported to the Dominican Republic, where secrets from his past will force him to forge alliances with the prostitutes.",Juan Fernández,"Katherine Castro, 
Lia Chapman, 
Tad Coughenour, 
Juan Fernández",8.5
21755,tt8927780,A Family of Killers,"An ex-detective, a deadly child, two dim-witted hit-men, and a captive all cross paths with one mysterious assassin corporation.",Nicolas James,"Pam Kvale, 
Trevor James, 
Pierce Kvale, 
Alex James",8.7
21795,tt11828104,Iraniyan,A home-coming military man becomes rebel after seeing caste discrimination and brutal killings by a landlord over lower caste people.,Vincent Selva,"Meena, 
Raghuvaran, 
Ranjith, 
Murali Siddalingaiah",8.2
21824,tt0309432,Chakravyuha,Seetharam gets his daughter Asha married to police officer Amar according to her wish. But little does Amar know about Seetharam's conspiracy to sell the country's military secrets using him.,V. Somasekhar,"Ambarish, 
Ambika, 
Tiger Prabhakar, 
Vajramuni",8.2
21875,tt6856538,Biler Diary,"The film begins with a 'retreat', in which alumni from different batches of a residential school have travelled to their alma mater for a reunion. Anabil, one of the alumnus, presently ...                See full summary »",Biswarup Biswas,"Biswanath Basu, 
Sanjay Biswas, 
Samadarshi Dutta",8.6
21893,tt2245025,Nomer 1000,A powerless man attempting suicide is being attacked by ruthless 1400 years old ancient warrior.,Ludmil Lazarov,"Ivaylo Asparuhov, 
Rozaliya Dimitrova, 
Zlatina Iordanova, 
Ivet Radulova",8.8
21919,tt4674528,Headin' for Mexico,"Cowboy is wrongly accused of a bank robbery, or is he ? The courts story of what happened is different from his story....Did he or did he not, that is the question. You'll have to figure it out.",Moe Headrick,"Bob Fanucchi, 
Joe Bentley, 
Moe Headrick, 
Marion Maddox",8.4
22088,tt1553060,Mitter Pyare Nu Haal Mureedan Da Kehna,"Ranjyot, Amar and their widowed mother flee from Rampur after their friend, Karim, informs them that their village is about to be attacked by Muslim shortly after the 1948 partition of ...                See full summary »",Ratan Aulakh,"Dara Singh Randhawa, 
Mahendra Sandhu, 
Baljit, 
Rama Vij",8.0
22092,tt0355831,Nishkarsha,A daylight bank robbery goes awry and spirals into a hostage scenario.,Sunil Kumar Desai,"Vishnuvardhan, 
Anant Nag, 
B.C. Patil, 
Suman Nagarkar",8.2
22264,tt2501412,Raskal Love,"Vanna Fut, aka 'Lazy' was initiated into Tiny Raskal Gang at the age of 11. He takes us through his experiences in gang life, to becoming a pioneering break-dancer in Seattle during the 90'...                See full summary »",Byron Q.,"Feodor Chin, 
Chris Trouble Delfosse, 
Vanna Fut, 
David Huynh",9.0
22280,tt9564128,Adham,"Vicky, an orphan is raised by Anna Bhosale, the ring leader of a mining mafia as his own and as a trusted henchmen who would give his life for him and crush anyone who comes in his way. ...                See full summary »",Abhishek Kelkar,"Santosh Juvekar, 
Gauri Nalawade, 
Kishore Kadam, 
Shashank Shende",8.2
22351,tt2538738,Call of Babylon,Call of Babylon is a psychological thriller about a young teen-aged girl who is abducted by a psychotic middle-aged man. The film focuses on the dynamic between these two characters five ...                See full summary »,"Graeme Noble, 
John-William Noble","Stuart McKay, 
Christie Mitchell, 
Nicholas Sorrie, 
John-William Noble",8.7
22382,tt10680384,Rave,Elaine Reparso is trying to break into the ever evolving Electronic Music scene to provide a better life for herself and little sister of who she is a guardian. This fame comes in an ...                See full summary »,Kevin L. Coffman,"Kate Yee, 
Elli Daly, 
James Blake, 
Michael Wines",8.0
22387,tt7804904,Snehamera Jeevitham,It's about friendship between two friends and how their life changes when a new girl comes into their life and how their friendship will be impacted upon her arrival where a tiny misunderstanding leads to a war between two close friends.,Mahesh Upputuri,"Siva Balaji, 
Rajeev Kanakala, 
Aravind, 
Bharath",8.4
22429,tt13575904,The Bond - A Jaron Ikner Film,Two estranged brothers must fight their way through a pandemic stricken city in an attempt to save their mother and themselves.,Jaron Ikner,"Jasmine Berber, 
Ashe Bridges, 
David Burbey, 
Justin Cornea",9.4
22442,tt3030714,Time and Time Again,"In order to find yourself, sometimes you need to figure how to lose yourself.",Joe L. Roberts,"Jesse Crawford, 
Jodie Hill, 
Lelani Mitchem, 
Amanda Jacobs",9.2
22467,tt13462224,Sheenogai,"A woman is not an accessory, She is not merely a gender. This is what constitutes the central ideology of Sheenogai.",Abu Aleeha,"Ayaz Ali, 
Bilawal Baloch, 
Aisha Faraz, 
Kunwar Mudasir Shehzad",9.0
22470,tt2449630,Master i Margarita. Roman,"This film is an adaptation of 'The master and Margarita' novel by M. Bulgakov. This adaptation is an attempt to have every word of the novel illustrated, to show every mentioned place or ...                See full summary »",Terentij Oslyabya,Terentij Oslyabya,8.3
22480,tt20771990,Spark 1.0,A story of two powerful police officers having conflicts and enmity each other in their profession. While one is accused of murder and another is assigned to investigate the murder.,Suresh Mapoor,"Preetei Sundar, 
Bhavyasri, 
Hitendra, 
RamuVeeravalli",8.1
22555,tt7935892,The Oscar Nominated Short Films 2018: Live Action,Collective screening of the Academy Award nominated short films from the Live Action category for 2018.,Max Porter,"Kobe Bryant, 
Tarra Riggs",8.0
22556,tt1228984,Khaidi Garu,"Khaidi Garu is a Indian Telugu film, directed by Om Sai Prakash and Produced by M Venkatadri Naidu and S Aadi Reddy. The film stars Mohan Babu, Krishnam Raju, Srihari and Laila in lead roles. The music of the film was composed by Koti.",Om Sai Prakash,"Mohan Babu, 
Laila",8.7
22564,tt21198540,Maa Nanna Naxalite,"It is an emotional journey of an aging Naxalite leader Kondarudra Seetharamayya, who wants to meet his son in his last days . Police are in pursuit of him as he eliminated a political personality who is the father of Home minister.",P. Sunil Kumar Reddy,"Ajay, 
Fm Babai, 
Krishna Burugula, 
Raghu Kunche",9.4
22578,tt2257144,Slug Street Scrappers: Rise of Ryuken,"Boss Peaches wants her revenge. Why? Because nobody dumps Boss Peaches... not even Bruiser Bom-Bash. Unfortunately for her, Peaches will have to get in line with the rest of them. Ryuken, ...                See full summary »",Micah Brock,"Micah Brock, 
Katelyn Brooke, 
Narayana Cabral, 
Shaun Charney",8.3
22698,tt2652304,"Rocks, Paper, Scissors",Four people seeking a way out of the paths intersect one night,Gregory Nalbandian,"John Fry, 
Gregory Nalbandian, 
Kevin Lukata, 
Brandi Maclaren",8.6
22712,tt5615530,Through the Storm,"What is your purpose? That is the question facing CIA Agent Joshua Winters after tragedy and failure cause him to question why he has even been put on this earth. Meanwhile, he is in a race...                See full summary »",Rebekah Stought,"Jason Curtis, 
Hannah Rivard, 
Océane Boulais, 
Jacob Stankich",8.0
22741,tt0317077,Anak ng cabron,A YOUNG MAN'S MORAL VALUES DESCEND TO LOWER DEPTHS BECAUSE OF ABJECT POVERTY AND HIS DEPRAVED ENVIRONMENT.,Willy Milan,"Ace Vergel, 
Vivian Foz, 
Mark Gil, 
Ruel Vernal",8.8
22757,tt19496190,The Diamond Texter,"A powerful crime boss texts all the crews, gangs, and other city underlings in town to retrieve his missing fortune in diamonds. One challenge that gets left out of the text - the gems are in a haunted hospital.",Duuby Bee,"Az Alvarez, 
Lion Aurah, 
Du Benji, 
Julie Bunnell",8.1
22765,tt3253678,Matter,Four friends are introduced to the world of crime at a very young age.,Satish Motling,"Yogini Chouk, 
Megha Dhade, 
Sameer Dharmadhikari, 
Ashish Gade",8.6
22796,tt0436072,Anino sa dilim,"Randy and Mitch invites two other couples to spend a relaxing vacation in Randy's rest house. At first, the rest house seems like a paradise but soon, the vacation turns into a nightmare as the guests turn up dead one after the other.",Roger Baruelo,"Lawrence David, 
Sarah Gomez",8.7
22861,tt14773818,Shimmgga,The movie is narrated in a flashback when Anna's 25 year old son visits the village for the first time and is made aware of the sacrifice of his family to preserve the sanctity of Shimmgga.,Niilesh Krishna,"Vijay Andalkar, 
Mansi Pndya, 
Bhushan Pradhan, 
Kamlesh Sawant",9.3
22868,tt8286502,Peralikarayo,"Cooray and his foolish brothers live on a farm. Cooray marries Thanu and she in turn tries to rehabilitate the foolish brothers. One day at Nalika's party, they spot some pretty damsels and...                See full summary »","Roy Mahawattage, 
Lal Peiris, 
Dinesh Priyasad","Maureen Charuni, 
Tennyson Cooray, 
Wimal Kumara de Costa, 
Sumana Gomes",8.6
22883,tt2895692,Slug Street Scrappers: Beat Em Up,"Bruiser Bom-Bash, a man who holds the coveted Scrapper title of, ""Toughest in Town"", is well-known on Slug Street... and well-loathed. He is particularly hated by former title-holder, ...                See full summary »",Micah Brock,"Micah Brock, 
Katelyn Brooke, 
Narayana Cabral, 
Shaun Charney",8.2
22890,tt1224445,Mason-Dixon,"In the shadows, the meager Mason family's quest for financial gain turns into a quest of revenge against the corrupted political Dixon family; forging a line between two sides. A line ...                See full summary »",Charles Brenner,"Jerrome Warden, 
Fred Galvan, 
Jesse Castellanos, 
Neil Shuford",8.1
23044,tt8123998,Reparation,When an absentee father realizes his daughter is the victim of an Oligarch's violent lust he looks to the law for help but realizes he might be the only one who can exact true reparation.,Erdenebileg Ganbold,"Munkhzul Dashzeveg, 
Todgerel Erdenetuya, 
Erdenebileg Ganbold, 
Margad-Erdene Gankhuyag",8.2
23057,tt15461346,King B.'s ROOST the Sequel,"The Gang is back well, at least the Mob is. Follow Alex ""Candyman"" Sims as he tries to navigate the Chicago Mob and escape with his life.",King B.,"King B., 
Ron Cooper, 
Tommie Lee Moore, 
Leon Rogers",9.6
23060,tt2256538,Tragedy of a Mother and Son,This movie is about a young girl who hangs out with the wrong crowd. Her name is Jennifer. She was once an A student. Her association with the wrong crowd has caused her grades to decline. ...                See full summary »,Romane Simon,"J. Kristopher, 
Manos Krystalis, 
Romane Simon, 
Robert Amico",8.9
23065,tt0262444,Goodachari 116,"A secret agent gets killed by an international criminal gang when he gathers photographic evidence against them, so Gopi (Agent 116) now investigates this case to get the criminal gang arrested.",Mallikharjuna Rao M.,"Krishna, 
Rajanala, 
Mukkamala, 
Jayalalitha J",8.2
23147,tt14557694,Rosemary & Sage Race Against Thyme,"After the mysterious death of her partner, police officer Reba Rosemary teams up with FBI agent Samantha Sage to track down a group of terrorists known as THYME.",Jared Campbell,"Sky Brady, 
Jill Symes, 
Raven Stone, 
Kristal Jimenez",8.6
23170,tt0220458,Der Feuerteufel,"An Austrian farmhand raises an army of rebels against the French invaders in the early 19th century and even tries to assassinate Napoleon himself, in Vienna.",Luis Trenker,"Luis Trenker, 
Judith Holzmeister, 
Bertl Schultes, 
I. Inni",8.1
23184,tt0246062,Manchi Donga,"Veerendra, like Robin hood, loots rich to feed poor people. He has to mend his ways for his love.",K. Raghavendra Rao,"Chiranjeevi, 
Mohan Babu, 
Vijayshanti, 
Suhasini",8.0
23359,tt4270046,The Crocodile,"After a series of deadly crocodile attacks, a farmer decides to become a crocodile hunter.",Mao Ayom,"Dy Saveth, 
Sam Solika, 
Preap Sovath",8.1
23371,tt0823645,Eddie Monroe,"Ivy League student Nicolette Monroe learns about her estranged father and the sacrifices he took to make life better for her. Whenever money became an issue, Eddie Monroe did what he had to...                See full summary »",Fred Carpenter,"Craig Weintraub, 
Jessica Tsunis, 
Paul Vario, 
Paul Regina",8.2
23385,tt23855250,Shambho Shiva Shankara,"Three boys, Shambhu Shiva Shankar, who have been sentenced as juvenile delinquents, come out of jail and live their lives by doing small jobs without knowing what to do next.",Shankar Konamanahalli,"Shashi Kumar, 
Sonal Monteiro, 
Rakshak Naidu, 
Rohith M Nanjundaswamy",9.6
23465,tt0486820,Di bale na lang,This is a musical romantic comedy inspired by Valenciano's hit song.,Mike Relon Makiling,"Gary Valenciano, 
Jackie Lou Blanco, 
Ricky Davao, 
Jestoni Alarcon",9.4
